Day of Created At,Id,Name,Taggable,Taggable Id,Type
"4 January, 2019",151994,computer science & development,course,1724,categories
"5 January, 2019",152033,information technology,project,6115,categories
"5 January, 2019",152035,market research,project,6115,categories
"5 January, 2019",152036,marketing,project,6115,categories
"5 January, 2019",152037,product development,project,6115,categories
"7 January, 2019",152093,market research,project,6127,categories
"7 January, 2019",152094,marketing,project,6127,categories
"7 January, 2019",152114,human resources,course,1728,categories
"7 January, 2019",152131,information technology,project,6129,categories
"7 January, 2019",152132,visual & performing arts,project,6129,categories
"7 January, 2019",152133,media production,project,6129,categories
"7 January, 2019",152134,accounting & finance,project,6130,categories
"7 January, 2019",152191,operations & project management,course,1593,categories
"7 January, 2019",152193,market research,course,1593,categories
"8 January, 2019",152219,human resources,project,6095,categories
"8 January, 2019",152231,computer science & development,course,1731,categories
"8 January, 2019",152232,information technology,course,1731,categories
"8 January, 2019",152241,market research,project,6132,categories
"8 January, 2019",152242,marketing,project,6132,categories
"8 January, 2019",152252,entrepreneurship,course,1732,categories
"8 January, 2019",152254,communications,course,1732,categories
"8 January, 2019",152255,marketing,course,1732,categories
"8 January, 2019",152311,computer science & development,course,1733,categories
"8 January, 2019",152312,information technology,course,1733,categories
"8 January, 2019",152321,operations & project management,course,1734,categories
"8 January, 2019",152323,communications,course,1734,categories
"8 January, 2019",152324,market research,course,1734,categories
"8 January, 2019",152325,humanities,course,1734,categories
"8 January, 2019",152326,computer science & development,course,1735,categories
"8 January, 2019",152327,information technology,course,1735,categories
"8 January, 2019",152341,computer science & development,course,1736,categories
"8 January, 2019",152343,information technology,course,1736,categories
"9 January, 2019",152380,market research,project,6046,categories
"9 January, 2019",152381,marketing,project,6046,categories
"9 January, 2019",152406,market research,course,1737,categories
"9 January, 2019",152407,marketing,course,1737,categories
"9 January, 2019",152409,accounting & finance,project,6134,categories
"9 January, 2019",152442,market research,project,6137,categories
"9 January, 2019",152443,marketing,project,6137,categories
"9 January, 2019",152449,human resources,project,6138,categories
"9 January, 2019",152455,information technology,project,6119,categories
"9 January, 2019",152457,market research,project,6119,categories
"10 January, 2019",152472,social sciences,project,6141,categories
"10 January, 2019",152475,market research,project,6141,categories
"10 January, 2019",152476,product development,project,6141,categories
"10 January, 2019",152628,human resources,course,1739,categories
"10 January, 2019",152630,organizational behaviour & leadership,course,1739,categories
"10 January, 2019",152656,computer science & development,project,6142,categories
"10 January, 2019",152657,communications,project,6142,categories
"10 January, 2019",152676,entrepreneurship,course,1740,categories
"10 January, 2019",152678,accounting & finance,course,1740,categories
"10 January, 2019",152679,market research,course,1740,categories
"10 January, 2019",152680,marketing,course,1740,categories
"10 January, 2019",152689,graphic design,course,1741,categories
"10 January, 2019",152690,media production,course,1741,categories
"10 January, 2019",152691,communications,course,1741,categories
"10 January, 2019",152692,marketing,course,1741,categories
"10 January, 2019",152696,communications,course,1742,categories
"10 January, 2019",152698,market research,course,1742,categories
"10 January, 2019",152706,communications,project,6143,categories
"11 January, 2019",152745,engineering,project,6144,categories
"11 January, 2019",152747,organizational behaviour & leadership,project,6144,categories
"11 January, 2019",152749,market research,project,6144,categories
"11 January, 2019",152770,communications,project,6145,categories
"11 January, 2019",152771,marketing,project,6145,categories
"11 January, 2019",152797,market research,project,6146,categories
"11 January, 2019",152798,marketing,project,6146,categories
"14 January, 2019",152852,entrepreneurship,course,1719,categories
"14 January, 2019",152853,human resources,course,1719,categories
"14 January, 2019",152855,organizational behaviour & leadership,course,1719,categories
"15 January, 2019",152985,market research,project,6149,categories
"15 January, 2019",152986,marketing,project,6149,categories
"15 January, 2019",152987,entrepreneurship,project,6150,categories
"16 January, 2019",153021,market research,course,1744,categories
"16 January, 2019",153022,marketing,course,1744,categories
"16 January, 2019",153026,entrepreneurship,course,1744,categories
"16 January, 2019",153027,organizational behaviour & leadership,course,1744,categories
"16 January, 2019",153087,marketing,course,1745,categories
"16 January, 2019",153089,sales,course,1746,categories
"16 January, 2019",153090,communications,course,1746,categories
"16 January, 2019",153091,market research,course,1746,categories
"16 January, 2019",153092,marketing,course,1746,categories
"16 January, 2019",153112,medicine & health,course,1747,categories
"16 January, 2019",153114,marketing,course,1747,categories
"16 January, 2019",153123,medicine & health,course,1748,categories
"16 January, 2019",153125,marketing,course,1748,categories
"16 January, 2019",153179,graphic design,project,6152,categories
"16 January, 2019",153180,media production,project,6152,categories
"16 January, 2019",153183,sciences,project,6152,categories
"16 January, 2019",153194,graphic design,project,6153,categories
"16 January, 2019",153197,product development,project,6153,categories
"16 January, 2019",153198,sciences,project,6153,categories
"16 January, 2019",153199,graphic design,project,6154,categories
"16 January, 2019",153202,product development,project,6154,categories
"16 January, 2019",153203,sciences,project,6154,categories
